테이블명,테이블 설명,모듈구분,시스템 테이블,컬렴명,컬렴설명,데이터 타입,NOT NULL,PK 여부,FK 여부,참조 테이블,참조 컬럼
QMM140_YH,QM.문서File,NULL,,rev_dt,재계정일자,Date,,,,,
QMM140_YH,QM.문서File,NULL,,rev_dsc,NULL,Text,,,,,
QMM140_YH,QM.문서File,NULL,,rev_no,Rev번호,Text,,,,,
QMM140_YH,QM.문서File,NULL,,file_nm,파일명,Text,,,,,
QMM140_YH,QM.문서File,NULL,,File_id,파일ID,Text,,,,,
QMM140_YH,QM.문서File,NULL,,file_size,파일Size,Int,,,,,
QMM140_YH,QM.문서File,NULL,,doc_rid,작성자ID,Int,,,,,
QMM140_YH,QM.문서File,NULL,,keyword,검색키워드,Text,,,,,
QMM140_YH,QM.문서File,NULL,,rmks,비고,Text,,,,,
QMM140_YH,QM.문서File,NULL,,cid,생성자,Int,,,,,
QMM140_YH,QM.문서File,NULL,,cdt,생성일,Date,,,,,
QMM140_YH,QM.문서File,NULL,,mid,수정자,Int,,,,,
QMM140_YH,QM.문서File,NULL,,mdt,수정일,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,req_no,의뢰번호,Text,1,1,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,req_dt,의뢰일자,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,fac_cd,공장,Text,1,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,req_dept,의뢰부서,Text,1,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,req_emp,의뢰담당,Text,1,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,itm_id,품목ID,Int,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,model_nm,모델,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,prc_nm,공정,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,cust_cd,거래처코드,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,submit_bc,제출처,Combo,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,regist_yn,신고유무,Check,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,isir_cdt,ISIR승인일,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,isir_yn,ISIR승인여부,Check,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,eo_no,EO_NO,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,cfm_cdt,승인일자,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,cfm_yn,승인여부,Check,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,cfm_id,확정자,Int,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,chg_text,변경내용,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,chg_res,변경사유,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,etc_res,변경사유:기타,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,chg_cd,변경내용항목,Text,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,cid,생성자,Int,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,cdt,생성일,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,mid,수정자,Int,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,mdt,수정일,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,fdel_dt,NULL,Date,,,,,
QMM200_YH,QM.6M변경신청관리-MASTER,품질,,ydel_dt,NULL,Date,,,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,req_no,의뢰번호,Text,1,1,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,photo1,첨부이미지1,Image,,,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,photo2,첨부이미지2,Image,,,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,cid,생성자,Int,,,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,cdt,생성일,Date,,,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,mid,수정자,Int,,,,,
QMM210_YH,QM.6M변경신청관리-사진첨부,품질,,mdt,수정일,Date,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,ent_id,등록ID,Int,1,1,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,req_no,의뢰번호,Text,1,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,sq_no,순번,Int,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,rev_dt,재계정일자,Date,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,rev_dsc,재계정내용,Text,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,rev_no,Rev번호,Text,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,file_nm,파일명,Text,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,File_id,파일ID,Text,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,file_size,파일Size,Int,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,doc_rid,작성자ID,Int,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,keyword,검색키워드,Text,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,rmks,비고,Text,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,cid,생성자,Int,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,cdt,생성일,Date,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,mid,수정자,Int,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,mdt,수정일,Date,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,doc1_yn,NULL,Check,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,doc2_yn,NULL,Check,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,doc3_yn,NULL,Check,,,,,
QMM220_YH,QM.6M변경신청관리-문서File,품질,,doc4_yn,NULL,Check,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,itm_id,품목ID,Int,1,1,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,spec_no,특성NO,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,lang_bc,품질랭그,Combo,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,cntl_bc,cntl_bc,Combo,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,sample_size,샘플크기,Int,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,sample_day,주기,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,sample_cnt,샘플군_시료수,Int,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,sample_ea,샘플군_EA,Int,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,msr_tool,측정기기NO,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,treat1_memo,조치시기1,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,treat2_memo,조치시기2,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,treat3_memo,조치시기3,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,treat1_photo,조치시기1_이미지,Image,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,treat2_photo,조치시기2_이미지,Image,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,treat3_photo,조치시기3_이미지,Image,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,rmks,비고,Text,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,cid,생성자,Int,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,cdt,생성일,Date,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,mid,수정자,Int,,,,,
QMM300_YH,QM.XBar R관리도 시료별 기준정보,품질,,mdt,수정일,Date,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,itm_id,품목ID,Int,1,1,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,sample_cnt,시료크기(n),Int,1,1,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,A2,A2,Decimal,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,E2,E2,Decimal,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,D3,D3,Decimal,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,D4,D4,Decimal,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,d2,d2,Decimal,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,rmks,비고,Text,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,cid,생성자,Int,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,cdt,생성일,Date,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,mid,수정자,Int,,,,,
QMM310_YH,QM.XBar R관리도 시료별 기준정보,품질,,mdt,수정일,Date,,,,,
QMM530,QM.부적합관련문서,NULL,,ent_id,ENT ID,Text,1,1,,,
QMM530,QM.부적합관련문서,NULL,,doc_id,등록ID,Int,1,1,,,
QMM530,QM.부적합관련문서,NULL,,doc_cd,관리구분,Text,,,,,
QMM530,QM.부적합관련문서,NULL,,sq_no,순번,Int,,,,,
QMM530,QM.부적합관련문서,NULL,,file_id,FileID,Text,,,,,
QMM530,QM.부적합관련문서,NULL,,file_path,File경로,Text,,,,,
QMM530,QM.부적합관련문서,NULL,,file_nm,File명,Text,,,,,
QMM530,QM.부적합관련문서,NULL,,file_size,File Size,Int,,,,,
QMM530,QM.부적합관련문서,NULL,,rmks,비고,Text,,,,,
QMM530,QM.부적합관련문서,NULL,,cid,생성자,Int,,,,,
QMM530,QM.부적합관련문서,NULL,,cdt,생성일,Date,,,,,
QMM540,QM.도면부품일치성점검,품질,,ent_id,ENT ID,Text,1,1,,,
QMM540,QM.도면부품일치성점검,품질,,doc_id,등록ID,Int,1,1,,,
QMM540,QM.도면부품일치성점검,품질,,doc_cd,관리구분,Text,,,,,
QMM540,QM.도면부품일치성점검,품질,,sq_no,순번,Int,,,,,
QMM540,QM.도면부품일치성점검,품질,,file_id,FileID,Text,,,,,
QMM540,QM.도면부품일치성점검,품질,,file_path,File경로,Text,,,,,
QMM540,QM.도면부품일치성점검,품질,,file_nm,File명,Text,,,,,
QMM540,QM.도면부품일치성점검,품질,,file_size,File Size,Int,,,,,
QMM540,QM.도면부품일치성점검,품질,,rmks,비고,Text,,,,,
QMM540,QM.도면부품일치성점검,품질,,cid,생성자,Int,,,,,
QMM540,QM.도면부품일치성점검,품질,,cdt,생성일,Date,,,,,
QMM550,QM.표준류일치성점검,품질,,ent_id,ENT ID,Text,1,1,,,
QMM550,QM.표준류일치성점검,품질,,doc_id,등록ID,Int,1,1,,,
QMM550,QM.표준류일치성점검,품질,,doc_cd,관리구분,Text,,,,,
QMM550,QM.표준류일치성점검,품질,,sq_no,순번,Int,,,,,
QMM550,QM.표준류일치성점검,품질,,file_id,FileID,Text,,,,,
QMM550,QM.표준류일치성점검,품질,,file_path,File경로,Text,,,,,
QMM550,QM.표준류일치성점검,품질,,file_nm,File명,Text,,,,,
QMM550,QM.표준류일치성점검,품질,,file_size,File Size,Int,,,,,
QMM550,QM.표준류일치성점검,품질,,rmks,비고,Text,,,,,
QMM550,QM.표준류일치성점검,품질,,cid,생성자,Int,,,,,
QMM550,QM.표준류일치성점검,품질,,cdt,생성일,Date,,,,,
QMM600,QM.공급업체대장,품질,,co_cd,법인,Text,1,1,,,
QMM600,QM.공급업체대장,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM600,QM.공급업체대장,품질,,beg_mon,설립년월,Text,,,,,
QMM600,QM.공급업체대장,품질,,end_mon,NULL,Text,,,,,
QMM600,QM.공급업체대장,품질,,items,거래품목,Text,,,,,
QMM600,QM.공급업체대장,품질,,rmks,비고,Text,,,,,
QMM600,QM.공급업체대장,품질,,cert1_nm,품질인증,Text,,,,,
QMM600,QM.공급업체대장,품질,,cert1_org,품질인증기관,Text,,,,,
QMM600,QM.공급업체대장,품질,,cert2_nm,환경인증,Text,,,,,
QMM600,QM.공급업체대장,품질,,cert2_org,환경인증기관,Text,,,,,
QMM600,QM.공급업체대장,품질,,cert3_nm,기타인증,Text,,,,,
QMM600,QM.공급업체대장,품질,,cert3_org,기타인증기관,Text,,,,,
QMM600,QM.공급업체대장,품질,,cid,생성자,Int,,,,,
QMM600,QM.공급업체대장,품질,,cdt,생성일자,Date,,,,,
QMM600,QM.공급업체대장,품질,,mid,수정자,Int,,,,,
QMM600,QM.공급업체대장,품질,,mdt,수정일자,Date,,,,,
QMM610,QM.공급업체인증관리,품질,,ent_id,등록ID,Int,1,,,,
QMM610,QM.공급업체인증관리,품질,,co_cd,법인,Text,1,1,,,
QMM610,QM.공급업체인증관리,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM610,QM.공급업체인증관리,품질,,certi_bc,인증서구분,Combo,1,1,,,
QMM610,QM.공급업체인증관리,품질,,cert_org,인증기관,Text,,,,,
QMM610,QM.공급업체인증관리,품질,,cert_dt,인증일자,,1,1,,,
QMM610,QM.공급업체인증관리,품질,,file_nm,파일명,Text,,,,,
QMM610,QM.공급업체인증관리,품질,,File_id,파일ID,Text,,,,,
QMM610,QM.공급업체인증관리,품질,,file_size,파일크기,Int,,,,,
QMM610,QM.공급업체인증관리,품질,,rmks,비고,Text,,,,,
QMM610,QM.공급업체인증관리,품질,,cid,생성자,Int,,,,,
QMM610,QM.공급업체인증관리,품질,,cdt,생성일자,Date,,,,,
QMM610,QM.공급업체인증관리,품질,,mid,수정자,Int,,,,,
QMM610,QM.공급업체인증관리,품질,,mdt,수정일자,Date,,,,,
QMM620,QM.공급업체실태조사서,품질,,test_no,조사번호,Text,1,1,,,
QMM620,QM.공급업체실태조사서,품질,,co_cd,법인,Text,1,,,,
QMM620,QM.공급업체실태조사서,품질,,iss_dt,조사일,,1,,,,
QMM620,QM.공급업체실태조사서,품질,,cust_cd,거래처코드,Text,1,,,,
QMM620,QM.공급업체실태조사서,품질,,beg_mon,설립년월,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,capital_amt,자본금,Decimal,,,,,
QMM620,QM.공급업체실태조사서,품질,,fac_site,공장대지,Decimal,,,,,
QMM620,QM.공급업체실태조사서,품질,,area,면적건물,Decimal,,,,,
QMM620,QM.공급업체실태조사서,품질,,qa_peoples,QA/QC인원수,Int,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_1,주요품목1,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_1_prod,주요품목_생산처1,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_1_pur,주요품목_구매처1,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_2,주요품목2,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_2_prod,주요품목_생산처2,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_2_pur,주요품목_구매처2,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_3,주요품목3,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_3_prod,주요품목_생산처3,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_3_pur,주요품목_구매처3,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_4,주요품목4,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_4_prod,주요품목_생산처4,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,itm_4_pur,주요품목_구매처4,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,manager,담당자 성명,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,manager_tel,Tel,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,manager_email,Email,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,manager_mobile,Mobile,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,prod_info,공장설비사항등,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,etc_info,기타참고사항,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,tester_dsc,조사자의견,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,tester_id,조사자,Int,,,,,
QMM620,QM.공급업체실태조사서,품질,,eval_id,평가자,Int,,,,,
QMM620,QM.공급업체실태조사서,품질,,grade,선정기준,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,ok_yn,합불판정,Check,,,,,
QMM620,QM.공급업체실태조사서,품질,,rmks,비고,Text,,,,,
QMM620,QM.공급업체실태조사서,품질,,cid,생성자,Int,,,,,
QMM620,QM.공급업체실태조사서,품질,,cdt,생성일자,Date,,,,,
QMM620,QM.공급업체실태조사서,품질,,mid,수정자,Int,,,,,
QMM620,QM.공급업체실태조사서,품질,,mdt,수정일자,Date,,,,,
QMM630,QM.공급업체평가,품질,,co_cd,법인,Text,1,1,,,
QMM630,QM.공급업체평가,품질,,std_yy,년도,Text,1,1,,,
QMM630,QM.공급업체평가,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM630,QM.공급업체평가,품질,,eval_dt,NULL,,,,,,
QMM630,QM.공급업체평가,품질,,eval_score,평가점수,Int,,,,,
QMM630,QM.공급업체평가,품질,,grade,등급,Text,,,,,
QMM630,QM.공급업체평가,품질,,rmks,비고,Text,,,,,
QMM630,QM.공급업체평가,품질,,eval_id,NULL,Int,,,,,
QMM630,QM.공급업체평가,품질,,cid,생성자,Int,,,,,
QMM630,QM.공급업체평가,품질,,cdt,생성일자,Date,,,,,
QMM630,QM.공급업체평가,품질,,mid,수정자,Int,,,,,
QMM630,QM.공급업체평가,품질,,mdt,수정일자,Date,,,,,
QMM635,QM.공급업체평가내역,품질,,co_cd,법인,Text,1,1,,,
QMM635,QM.공급업체평가내역,품질,,std_yy,년도,Text,1,1,,,
QMM635,QM.공급업체평가내역,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM635,QM.공급업체평가내역,품질,,eval_cd,항목ID,Text,1,1,,,
QMM635,QM.공급업체평가내역,품질,,eval_chk,확인,Text,,,,,
QMM635,QM.공급업체평가내역,품질,,eval_score,평가점수,Int,,,,,
QMM635,QM.공급업체평가내역,품질,,rmks,비고,Text,,,,,
QMM635,QM.공급업체평가내역,품질,,cid,생성자,Int,,,,,
QMM635,QM.공급업체평가내역,품질,,cdt,생성일자,Date,,,,,
QMM635,QM.공급업체평가내역,품질,,mid,수정자,Int,,,,,
QMM635,QM.공급업체평가내역,품질,,mdt,수정일자,Date,,,,,
QMM640,QM.공급업체성과분석,품질,,co_cd,법인,Text,1,1,,,
QMM640,QM.공급업체성과분석,품질,,std_yy,년도,Text,1,1,,,
QMM640,QM.공급업체성과분석,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM640,QM.공급업체성과분석,품질,,eval_id,평가자ID,Text,1,1,,,
QMM640,QM.공급업체성과분석,품질,,rmks,비고,Text,,,,,
QMM640,QM.공급업체성과분석,품질,,cid,생성자,Int,,,,,
QMM640,QM.공급업체성과분석,품질,,cdt,생성일자,Date,,,,,
QMM640,QM.공급업체성과분석,품질,,mid,수정자,Int,,,,,
QMM640,QM.공급업체성과분석,품질,,mdt,수정일자,Date,,,,,
QMM645,QM.공급업체성과분석내역,품질,,co_cd,법인,Text,1,1,,,
QMM645,QM.공급업체성과분석내역,품질,,std_yy,년도,Text,1,1,,,
QMM645,QM.공급업체성과분석내역,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM645,QM.공급업체성과분석내역,품질,,eval_cd,항목ID,Text,1,1,,,
QMM645,QM.공급업체성과분석내역,품질,,goals,목표,Int,,,,,
QMM645,QM.공급업체성과분석내역,품질,,perform,실적,Int,,,,,
QMM645,QM.공급업체성과분석내역,품질,,reason,미달사유,Text,,,,,
QMM645,QM.공급업체성과분석내역,품질,,imp_dsc,개선사항,Text,,,,,
QMM645,QM.공급업체성과분석내역,품질,,rmks,비고,Text,,,,,
QMM645,QM.공급업체성과분석내역,품질,,cid,생성자,Int,,,,,
QMM645,QM.공급업체성과분석내역,품질,,cdt,생성일자,Date,,,,,
QMM645,QM.공급업체성과분석내역,품질,,mid,수정자,Int,,,,,
QMM645,QM.공급업체성과분석내역,품질,,mdt,수정일자,Date,,,,,
QMM650,QM.공급업체환경영향평가,품질,,co_cd,법인,Text,1,1,,,
QMM650,QM.공급업체환경영향평가,품질,,std_yy,년도,Text,1,1,,,
QMM650,QM.공급업체환경영향평가,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM650,QM.공급업체환경영향평가,품질,,work_id,업무ID,Int,1,1,,,
QMM650,QM.공급업체환경영향평가,품질,,work_dsc,공정/업무내용,Text,,,,,
QMM650,QM.공급업체환경영향평가,품질,,eval_score,평가점수,Int,,,,,
QMM650,QM.공급업체환경영향평가,품질,,grade,등급,Text,,,,,
QMM650,QM.공급업체환경영향평가,품질,,rmks,비고,Text,,,,,
QMM650,QM.공급업체환경영향평가,품질,,cid,생성자,Int,,,,,
QMM650,QM.공급업체환경영향평가,품질,,cdt,생성일자,Date,,,,,
QMM650,QM.공급업체환경영향평가,품질,,mid,수정자,Int,,,,,
QMM650,QM.공급업체환경영향평가,품질,,mdt,수정일자,Date,,,,,
QMM655,QM.공급업체환경영향평가내역,품질,,co_cd,법인,Text,1,1,,,
QMM655,QM.공급업체환경영향평가내역,품질,,std_yy,년도,Text,1,1,,,
QMM655,QM.공급업체환경영향평가내역,품질,,cust_cd,거래처코드,Text,1,1,,,
QMM655,QM.공급업체환경영향평가내역,품질,,work_id,업무ID,Int,1,1,,,
QMM655,QM.공급업체환경영향평가내역,품질,,eval_id,평가점수,Text,1,1,,,
QMM655,QM.공급업체환경영향평가내역,품질,,eval_score,등급,Int,,,,,
QMM655,QM.공급업체환경영향평가내역,품질,,rmks,비고,Text,,,,,
QMM655,QM.공급업체환경영향평가내역,품질,,cid,생성자,Int,,,,,
QMM655,QM.공급업체환경영향평가내역,품질,,cdt,생성일자,Date,,,,,
QMM655,QM.공급업체환경영향평가내역,품질,,mid,수정자,Int,,,,,
QMM655,QM.공급업체환경영향평가내역,품질,,mdt,수정일자,Date,,,,,
QMM900,QM.공급업체평가배점기준,품질,,co_cd,법인,Text,1,1,,,
QMM900,QM.공급업체평가배점기준,품질,,eval_bc,평가구분,Combo,1,1,,,
QMM900,QM.공급업체평가배점기준,품질,,grade,등급,Text,1,1,,,
QMM900,QM.공급업체평가배점기준,품질,,fr_score,시작점수,Int,,,,,
QMM900,QM.공급업체평가배점기준,품질,,to_score,종료점수,Int,,,,,
QMM900,QM.공급업체평가배점기준,품질,,rmks,비고,Text,,,,,
QMM900,QM.공급업체평가배점기준,품질,,cid,생성자,Int,,,,,
QMM900,QM.공급업체평가배점기준,품질,,cdt,생성일자,Date,,,,,
QMM900,QM.공급업체평가배점기준,품질,,mid,수정자,Int,,,,,
QMM900,QM.공급업체평가배점기준,품질,,mdt,수정일자,Date,,,,,
QMN100,QM.제안관리,NULL,,req_no,제안번호,Text,1,1,,,
QMN100,QM.제안관리,NULL,,req_dt,제안일자,Date,,,,,
QMN100,QM.제안관리,NULL,,fac_cd,제안공장,Text,,,,,
QMN100,QM.제안관리,NULL,,req_rid,제안자id,Int,,,,,
QMN100,QM.제안관리,NULL,,req_dept,제안부서코드,Text,,,,,
QMN100,QM.제안관리,NULL,,act_dept,실비부서코드,Text,,,,,
QMN100,QM.제안관리,NULL,,req_bc,제안목적구분,Combo,,,,,
QMN100,QM.제안관리,NULL,,title,제안제목,Text,,,,,
QMN100,QM.제안관리,NULL,,eff_bc,유형효과구분,Combo,,,,,
QMN100,QM.제안관리,NULL,,eff_amt,유형효과금액,Decimal,,,,,
QMN100,QM.제안관리,NULL,,eff_dsc,유형효과내용,Text,,,,,
QMN100,QM.제안관리,NULL,,bef_dsc,개선전내용,Text,,,,,
QMN100,QM.제안관리,NULL,,aft_dsc,개선후내용,Text,,,,,
QMN100,QM.제안관리,NULL,,cid,생성자,Int,,,,,
QMN100,QM.제안관리,NULL,,cdt,생성일,Date,,,,,
QMN100,QM.제안관리,NULL,,mid,수정자,Int,,,,,
QMN100,QM.제안관리,NULL,,mdt,수정일,Date,,,,,
QMN110,QM.제안관리사진,NULL,,req_no,제안번호,Text,1,1,,,
QMN110,QM.제안관리사진,NULL,,photo1,개선전사진,Image,,,,,
QMN110,QM.제안관리사진,NULL,,photo2,개선후사진,Image,,,,,
QMN110,QM.제안관리사진,NULL,,cid,생성자,Int,,,,,
QMN110,QM.제안관리사진,NULL,,cdt,생성일,Date,,,,,
QMO100,QM.출하검사정보,품질,,oqc_no,출하검사번호,Text,1,1,,,
QMO100,QM.출하검사정보,품질,,oqc_sq,출하검사순번,Int,1,1,,,
QMO100,QM.출하검사정보,품질,,oqc_dt,검사일자,Date,,,,,
QMO100,QM.출하검사정보,품질,,oqc_rid,검사자ID,Int,,,,,
QMO100,QM.출하검사정보,품질,,out_fac,출고공장,Text,1,,,,
QMO100,QM.출하검사정보,품질,,cust_cd,거래처코드,Text,,,,,
QMO100,QM.출하검사정보,품질,,itm_id,품목ID,Int,1,,,,
QMO100,QM.출하검사정보,품질,,lot_Yn,LOT확인,Check,,,,,
QMO100,QM.출하검사정보,품질,,out_qty,출하수량,Decimal,,,,,
QMO100,QM.출하검사정보,품질,,ok_qty,합격수량,Decimal,,,,,
QMO100,QM.출하검사정보,품질,,bad_qty,불량수량,Decimal,,,,,
QMO100,QM.출하검사정보,품질,,spc_qty,특채수량,Decimal,,,,,
QMO100,QM.출하검사정보,품질,,smp_qty,시료수,Text,,,,,
QMO100,QM.출하검사정보,품질,,insp_bc,검사수준구분,Combo,,,,,
QMO100,QM.출하검사정보,품질,,out_no,출하계획 출고번호,Text,,,,,
QMO100,QM.출하검사정보,품질,,out_sq,출하계획 출고순번,Int,,,,,
QMO100,QM.출하검사정보,품질,,rmks,비고,Text,,,,,
QMO100,QM.출하검사정보,품질,,cid,생성자,Int,,,,,
QMO100,QM.출하검사정보,품질,,cdt,생성일,Date,,,,,
QMO100,QM.출하검사정보,품질,,mid,수정자,Int,,,,,
QMO100,QM.출하검사정보,품질,,mdt,수정일,Date,,,,,
QMO110,QM.출하검사불량,품질,,oqc_no,출하검사번호,Text,1,1,,,
QMO110,QM.출하검사불량,품질,,oqc_sq,출하검사순번,Int,1,1,,,
QMO110,QM.출하검사불량,품질,,bad_cd,불량코드,Text,1,1,,,
QMO110,QM.출하검사불량,품질,,bad_qty,불량수량,Decimal,,,,,
QMO110,QM.출하검사불량,품질,,rmks,비고,Text,,,,,
QMO110,QM.출하검사불량,품질,,cid,생성자,Int,,,,,
QMO110,QM.출하검사불량,품질,,cdt,생성일,Date,,,,,
QMO120,QM.출하검사-시료검사결과,품질,,oqc_no,출하검사번호,Text,1,1,,,
QMO120,QM.출하검사-시료검사결과,품질,,oqc_sq,출하검사순번,Int,1,1,,,
QMO120,QM.출하검사-시료검사결과,품질,,smp_no,시료번호,Int,1,1,,,
QMO120,QM.출하검사-시료검사결과,품질,,ok_yn,본사합격여부,Check,,,,,
QMO120,QM.출하검사-시료검사결과,품질,,cid,생성자,Int,,,,,
QMO120,QM.출하검사-시료검사결과,품질,,cdt,생성일,Date,,,,,
QMO130,QM.출하검사-시료검사상세,품질,,oqc_no,출하검사번호,Text,1,1,,,
